tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,Default_ind,goodbad,class_pred_fair,class_pred_orig,States
76116.57,9489.26,324,172,254,0,0,0,0,2,4,0,0,0.529333849,0.533086237,0.645788807,0.541457354,0,72000,0,Good,0,0,AL
93214.07,17208.31,226,128,226,0,0,0,0,2,4,0,0,0.520454234,0.496104705,0.515671097,0.446571756,1,75000,1,Bad,1,1,FL
98193.89,13628.17,330,175,298,0,0,0,0,7,10,0,0,0.444204823,0.463704098,0.387969435,0.414188777,0,76000,0,Good,0,0,SC
109365.46,11621.41,390,201,375,0,0,0,0,0,0,0,0,0.415024565,0.477731435,0.444072031,0.40713308,0,78000,0,Good,0,0,GA
114259.11,13238.92,305,115,285,0,0,0,0,0,0,0,0,0.617442334,0.79015021,0.510766337,0.517085919,1,58000,0,Good,0,0,GA
102336.52,12499.49,310,151,279,0,0,0,0,1,2,0,0,0.758171702,0.67539456,0.604960893,0.703683449,0,87000,0,Good,1,0,MS
94186.39,16501.19,398,224,365,0,0,0,0,0,0,0,0,0.496251708,0.527760739,0.418901217,0.48571158,0,63000,0,Good,0,0,NC
88828.49,12723.45,355,170,308,0,0,0,0,0,0,1,1,0.538839549,0.617681179,0.527010456,0.448670369,1,51000,0,Good,0,0,GA
84544.68,16283.64,306,138,285,0,0,0,0,0,0,0,0,0.580683783,0.463449109,0.667719974,0.611926606,0,63000,0,Good,1,1,AL
139941.8,15248.32,300,176,296,0,0,0,0,2,2,0,0,0.530590185,0.494012019,0.500501174,0.464076238,0,72000,0,Good,0,0,SC
39210.06,9048.86,301,130,294,0,0,0,0,2,4,1,0,0.570003179,0.581145565,0.621148067,0.617742335,0,88000,0,Good,1,1,SC
96414.96,10463.73,284,149,278,0,0,0,0,3,6,0,0,0.572099719,0.553304868,0.527550224,0.490074487,0,70000,0,Good,0,0,NC
84719.5,12648.59,181,95,171,0,0,0,0,1,5,0,0,0.443566246,0.565643593,0.632730955,0.360217885,0,56000,0,Good,0,0,GA
73124.72,12576.27,437,228,386,0,0,0,0,0,0,0,0,0.432520203,0.427299306,0.377418326,0.422693355,0,70000,0,Good,0,0,SC
124201.29,16789.11,326,141,323,0,0,0,0,0,2,1,0,0.748717553,0.764019068,0.658367606,0.803078143,0,49000,0,Good,1,0,MS
106343.86,17499.72,308,163,308,0,0,0,0,4,8,0,0,0.439660736,0.505869616,0.369070677,0.494228238,0,75000,0,Good,0,0,GA
83104.35,14128.14,285,119,233,0,0,0,0,0,2,0,0,0.691445409,0.700097314,0.658250361,0.652764933,0,78000,0,Good,1,1,NC
89425.23,11925.35,193,93,148,0,0,0,0,0,1,0,0,0.348086372,0.355287898,0.360405643,0.25736,0,61000,0,Good,0,0,GA
112939.24,99999,329,170,305,0,0,0,0,3,8,0,0,0.560705235,0.512432081,0.556661276,0.519689191,0,75000,1,Bad,1,1,FL
75608.49,12841.81,282,108,270,0,0,0,0,0,2,0,0,0.478181509,0.501665196,0.394707603,0.46222119,0,85000,0,Good,0,0,MS
90780.29,14608.28,330,169,322,0,0,0,0,0,3,0,0,0.567584117,0.488598228,0.621759509,0.611989771,0,75000,0,Good,0,0,AL
98171.95,15109.69,227,136,183,0,0,0,0,2,6,0,1,0.604575061,0.594374703,0.573196384,0.59662388,0,54000,0,Good,0,0,FL
65013.45,5682.77,297,175,257,0,0,0,0,0,2,0,0,0.475124103,0.469501082,0.440756936,0.447031287,0,53000,1,Bad,1,1,LA
115143,14089.23,235,130,176,0,0,0,0,0,0,0,1,0.367207319,0.384931038,0.433823501,0.490074487,1,50000,0,Good,0,0,LA
82881.35,15882.54,348,202,322,0,0,0,0,0,1,1,0,0.646471034,0.637558773,0.662955776,0.679632292,0,101000,0,Good,0,0,NC
91780.94,12621.68,336,187,291,0,0,0,0,3,5,0,0,0.371400725,0.509868958,0.418404237,0.402328984,0,55000,0,Good,0,0,FL
52719.55,8398.24,297,133,235,0,0,0,0,0,0,0,0,0.544809637,0.440093254,0.572350357,0.531203081,1,94000,1,Bad,1,1,GA
86443.6,9811.58,276,136,270,0,0,0,0,1,2,0,0,0.474990374,0.513481429,0.378754263,0.358371281,0,56000,0,Good,0,0,FL
75353.54,10832.04,277,148,265,0,0,0,0,2,2,0,1,0.574573167,0.541480274,0.572554073,0.596822342,1,92000,0,Good,0,0,AL
122475.12,19125.7,312,127,289,0,0,0,0,1,4,0,0,0.515671868,0.46283405,0.395982352,0.490074487,0,65000,0,Good,1,1,NC
61197.8,12594.85,326,147,278,0,0,0,0,2,4,0,0,0.500142081,0.575404474,0.532748584,0.540981281,0,103000,0,Good,0,0,AL
132066.36,19371.13,324,142,281,0,0,0,0,2,2,0,0,0.331933207,0.365182502,0.396980145,0.293921365,0,92000,1,Bad,1,0,LA
105756.3,14404.62,284,203,244,0,0,0,0,2,5,0,0,0.630568805,0.588782692,0.741139668,0.651377313,0,78000,0,Good,0,0,FL
127754.95,14702.52,433,206,387,0,0,0,0,3,4,0,0,0.325227111,0.385175917,0.374962653,0.392096555,0,75000,0,Good,0,0,GA
81201.2,14633.87,305,145,277,0,0,0,0,0,0,1,0,0.527373483,0.428425967,0.556510228,0.507315946,0,103000,0,Good,0,0,MS
99325.6,16908.49,332,147,319,0,0,0,0,3,4,0,0,0.594936863,0.636989689,0.681576407,0.485324434,0,112000,0,Good,1,1,SC
112793.98,13972.55,343,202,281,0,0,0,0,0,0,0,0,0.343545615,0.367074073,0.287766106,0.42977469,0,74000,0,Good,0,0,SC
105653.38,14488.99,314,182,310,0,0,0,0,4,7,0,0,0.709357156,0.69877548,0.558640732,0.587076588,0,47000,0,Good,1,1,FL
100976.36,14123.02,361,168,340,0,0,0,0,0,0,0,0,0.574051016,0.639020144,0.614116237,0.634784878,0,71000,0,Good,0,0,NC
103625.61,16055.95,420,207,376,0,0,0,0,0,0,0,0,0.381880155,0.33453202,0.272656831,0.28368498,0,75000,0,Good,0,0,SC
126519.13,13251.85,419,210,412,1,0,0,0,3,5,0,0,0.800272208,0.620723738,0.759452164,0.490074487,1,81000,0,Good,1,1,FL
78907.69,12783.33,386,168,359,0,0,0,0,1,6,0,0,0.514342561,0.548268985,0.417810472,0.360334883,0,82000,0,Good,0,0,NC
130014.2,15786.97,280,137,249,0,0,0,0,5,9,0,0,0.510201951,0.467125067,0.430779925,0.490426674,0,80000,0,Good,0,0,GA
144901.75,16632,335,154,293,0,0,0,0,0,0,0,1,0.521092522,0.551166866,0.450446874,0.563475864,0,51000,0,Good,1,0,GA
101521.26,13081.22,349,155,317,0,0,0,0,4,7,0,0,0.461307029,0.484085891,0.475373286,0.531866223,0,82000,0,Good,0,0,MS
129595.17,15925.08,332,154,322,0,0,0,0,1,0,0,0,0.350293514,0.432217072,0.41749506,0.287478073,0,76000,0,Good,0,0,AL
131750.13,17544.19,170,113,114,0,0,0,0,5,5,0,1,0.499516045,0.491715051,0.394283706,0.471500148,1,89000,0,Good,1,1,NC
92280.02,12725.57,248,69,232,0,0,0,0,0,1,0,0,0.443413512,0.380768954,0.418443829,0.432479577,0,64000,0,Good,0,0,AL
96528.57,14326.26,283,137,277,0,0,0,0,1,0,0,0,0.308353282,0.357782488,0.273478112,0.240929458,0,99000,0,Good,0,0,FL
105919.59,16742.03,271,107,257,0,0,0,0,1,0,0,0,0.538226639,0.548731537,0.57420426,0.575338679,1,93000,0,Good,1,1,LA
87195.7,12489.72,302,161,284,0,0,0,0,0,0,0,0,0.623829667,0.560235675,0.75932452,0.665574925,0,79000,0,Good,0,0,AL
142356.95,14385.18,265,141,225,0,0,0,0,4,10,0,0,0.314013947,0.36483725,0.453521692,0.290681964,0,55000,0,Good,0,0,FL
104878.92,16646.48,346,196,341,0,0,0,0,2,5,0,0,0.346870161,0.501127598,0.336559712,0.490074487,0,77000,0,Good,0,0,SC
140471.06,15286.52,300,149,277,0,0,0,0,5,5,0,0,0.295179044,0.525948438,0.490163365,0.447957121,0,61000,0,Good,0,0,LA
61459.9,8536.54,326,126,303,0,0,0,0,2,4,0,0,0.503358044,0.387567494,0.490577295,0.501309148,0,65000,0,Good,1,1,GA
110866.89,14757.29,169,69,167,0,0,0,0,4,5,0,0,0.428619774,0.4509928,0.648336713,0.274437016,0,99000,0,Good,0,0,LA
113918.76,12054.45,230,104,226,0,0,0,0,1,2,0,0,0.514682821,0.451651957,0.562510588,0.626945918,0,60000,0,Good,0,0,NC
126230.91,13338.43,261,111,217,0,0,0,0,4,9,1,0,0.559714566,0.524034136,0.641839607,0.36010868,0,75000,0,Good,0,0,MS
76655.43,14112.63,229,77,226,0,0,0,0,0,0,0,0,0.478444287,0.457685381,0.544566052,0.456090395,0,100000,0,Good,0,0,GA
111661.4,99999,368,181,291,0,0,0,0,0,0,0,0,0.565990449,0.566003525,0.560244118,0.568972731,0,68000,0,Good,1,1,MS
102813.91,11030.16,334,156,275,0,0,0,0,2,5,0,1,0.195972766,0.421708102,0.242194682,0.242874844,0,75000,0,Good,0,0,SC
96105.19,15249.45,351,194,311,0,0,0,0,0,1,0,1,0.615176836,0.668485354,0.638228556,0.490074487,0,75000,0,Good,0,0,AL
110863.3,15653.25,358,161,298,0,0,0,0,2,5,1,0,0.607199479,0.378788933,0.485490981,0.5209279,1,65000,0,Good,1,0,AL
63736.51,9836.27,499,244,489,0,0,0,0,6,7,0,0,0.465006174,0.484551663,0.551961303,0.495677788,1,109000,0,Good,0,0,NC
85994.37,13094.77,238,119,238,0,0,0,0,4,5,0,0,0.535762102,0.569425735,0.555031083,0.583964452,0,75000,0,Good,0,0,MS
55933.54,8837.48,369,173,316,0,0,0,0,1,3,0,0,0.577036992,0.54601971,0.585959895,0.466237729,1,61000,0,Good,1,1,FL
78480.01,12770.02,315,106,271,0,0,0,0,2,4,0,0,0.544144509,0.490063299,0.563057083,0.665192222,0,78000,0,Good,0,0,GA
94211.93,11572.44,216,132,216,0,0,0,0,5,9,0,0,0.42449419,0.452032151,0.501080037,0.408584331,1,74000,1,Bad,0,0,AL
42211.19,10196.37,357,159,294,0,0,0,0,0,1,0,1,0.532958304,0.491086499,0.498557453,0.441147006,1,85000,0,Good,0,0,AL
110614.9,9815,331,186,287,1,0,0,0,1,0,0,0,0.526795115,0.473974365,0.651948392,0.43847268,0,79000,0,Good,1,1,LA
98492.71,13946,227,151,210,0,0,0,0,4,7,0,1,0.563166454,0.527362748,0.538808645,0.520367614,0,88000,0,Good,0,0,NC
103165.47,15249.63,290,112,176,0,0,0,0,3,5,0,0,0.48090574,0.569716461,0.420760674,0.547940841,0,54000,0,Good,0,1,GA
64880.4,12138.97,339,144,257,0,0,0,0,0,1,1,0,0.517393037,0.495419303,0.583428105,0.508394969,0,73000,0,Good,0,0,NC
82827.77,11901.45,378,143,362,0,0,0,0,2,6,0,0,0.366121475,0.332942674,0.407258417,0.485208605,1,121000,0,Good,0,0,SC
82326.7,13520.99,278,105,240,0,0,0,0,2,1,0,0,0.615976782,0.530293324,0.647845849,0.721031398,0,69000,0,Good,0,0,NC
77770.83,11846.67,355,143,278,0,0,0,0,1,1,0,0,0.43782018,0.449218824,0.357325561,0.310373336,1,69000,0,Good,0,0,MS
89607.68,12340.48,334,131,247,0,0,0,0,0,2,0,1,0.482979685,0.51381749,0.517446053,0.542110713,0,74000,0,Good,0,0,FL
63595.27,9681.28,260,120,242,0,0,0,0,2,3,0,0,0.58948028,0.438164993,0.64481104,0.470487307,0,71000,0,Good,1,0,SC
108867.86,13841.18,402,214,371,0,0,0,0,1,2,0,0,0.590342629,0.478505025,0.629931623,0.546364408,1,77000,0,Good,0,0,GA
86933.57,10059.8,363,157,338,0,0,0,0,0,0,0,0,0.677968105,0.643412449,0.642730567,0.634709496,0,105000,0,Good,1,0,AL
93791.68,14251.03,259,156,237,0,0,0,0,3,2,0,0,0.192299555,0.305694135,0.336617897,0.490074487,0,57000,0,Good,0,0,MS
68328.23,8495.13,289,149,282,0,0,0,0,0,0,0,0,0.556122169,0.568716407,0.481983256,0.54415089,1,84000,0,Good,1,1,LA
73290.35,12407.18,328,157,254,0,0,0,0,4,4,0,1,0.598727325,0.619211556,0.595872467,0.531863924,0,88000,0,Good,0,0,MS
84603.78,11628.89,314,157,250,0,0,0,0,2,3,0,0,0.595557905,0.528613497,0.499768806,0.690510628,0,76000,0,Good,0,0,MS
62169.69,12194.55,205,136,198,0,0,0,0,3,6,0,1,0.457490775,0.545210604,0.526789005,0.558762693,0,71000,0,Good,0,0,MS
95790.69,10985.1,289,148,259,0,0,0,0,2,4,0,0,0.641721821,0.585654127,0.652977441,0.544132978,0,98000,0,Good,1,1,FL
60893.45,10896.16,230,116,218,0,0,0,0,2,5,0,0,0.759770904,0.76665194,0.704882858,0.794896037,0,91000,0,Good,1,1,GA
74885.34,15152.03,338,173,282,0,0,0,0,3,4,0,0,0.363495829,0.392207128,0.306149223,0.490074487,1,87000,0,Good,0,0,LA
109952.37,13093.62,343,164,326,0,0,0,0,0,2,0,0,0.654312126,0.6804424,0.688551587,0.490074487,1,42000,0,Good,0,0,SC
105402.71,15219.58,354,191,318,0,0,0,0,4,6,0,0,0.51519515,0.460181896,0.457152938,0.457393764,0,58000,0,Good,0,0,GA
98146.5,14341.81,195,94,188,0,0,0,0,0,0,0,0,0.355706811,0.440737757,0.437984525,0.325427213,0,64000,0,Good,0,0,AL
87801.02,12061.12,339,156,271,1,0,0,0,1,4,0,0,0.596156782,0.573041853,0.540199344,0.562938911,0,48000,0,Good,1,1,MS
78589.05,14314.94,307,177,268,0,0,0,0,1,1,0,0,0.467584395,0.50775851,0.54283277,0.496736132,0,94000,0,Good,0,0,SC
76364.28,11444.53,347,153,271,0,0,0,0,0,4,0,0,0.656651816,0.623701196,0.641429648,0.669264345,0,80000,0,Good,0,0,AL
60448.66,15986.72,287,153,253,0,0,0,0,2,3,0,0,0.439239924,0.53424379,0.354908019,0.560276392,0,43000,0,Good,0,0,FL
119834.21,14658.28,355,149,286,1,0,0,0,1,0,0,0,0.517084531,0.522032241,0.568904761,0.439778423,0,44000,0,Good,1,1,FL
88334.95,15972.7,397,184,363,0,0,0,0,0,0,0,0,0.579921838,0.69610357,0.529473401,0.64074294,0,91000,0,Good,0,0,AL
125467.69,14366.47,379,215,358,0,0,0,0,4,5,0,0,0.592367627,0.650026147,0.475893196,0.536349167,1,55000,0,Good,0,0,LA
112099.11,17511.29,307,195,305,0,0,0,0,3,6,0,0,0.484330502,0.420994257,0.627566506,0.623602642,0,63000,0,Good,0,0,GA
89583.36,12099.54,316,203,297,0,0,0,0,0,1,0,1,0.45807192,0.509561621,0.612415242,0.48209943,0,75000,0,Good,0,0,GA
68668.37,10500.55,230,125,181,0,0,0,0,2,5,0,1,0.407816008,0.32653819,0.442186668,0.442756658,0,90000,0,Good,0,0,FL
28304.92,9896.77,256,131,248,1,0,0,0,4,9,0,1,0.331959983,0.367431003,0.409051653,0.320391498,0,105000,0,Good,1,1,NC
125912.87,13748.27,228,153,203,0,0,0,0,0,0,0,0,0.438856031,0.490194627,0.476009378,0.398196278,0,75000,0,Good,0,0,GA
91613.63,11575.03,222,131,219,0,0,0,0,0,0,1,0,0.598566682,0.494839472,0.652479771,0.565235335,1,75000,0,Good,0,0,SC
89541.23,11688.69,489,257,397,0,0,0,0,0,1,0,0,0.402180103,0.44665649,0.400415745,0.363957234,0,70000,0,Good,0,0,GA
59897.69,14280.07,187,62,186,0,0,0,0,0,1,0,0,0.42049437,0.422523157,0.388686055,0.454710602,0,93000,0,Good,0,0,AL
82688.48,9901.77,419,226,416,0,0,0,0,0,2,0,1,0.6525091,0.676093278,0.615049786,0.674656377,1,93000,0,Good,0,0,SC
91252.95,15313.35,319,146,310,0,0,0,0,0,2,0,0,0.587792826,0.610481185,0.604477763,0.579960118,1,58000,0,Good,0,0,FL
129524.45,99999,393,151,391,0,0,0,0,0,3,0,0,0.554403762,0.568599329,0.384650564,0.490074487,0,58000,0,Good,1,1,AL
92892.06,13454.88,255,125,248,0,0,0,0,0,0,0,0,0.394266725,0.431585743,0.580918398,0.332361412,0,88000,0,Good,0,0,FL
74348.36,9663.31,294,144,253,0,0,0,0,8,12,0,0,0.486321657,0.518317226,0.573661633,0.455022918,0,77000,0,Good,1,1,MS
96126.58,12704.66,244,115,218,0,0,0,0,4,7,0,0,0.589946733,0.665047248,0.61988182,0.540444724,1,74000,0,Good,0,0,LA
95732.23,15496,331,172,331,0,0,0,0,1,4,0,1,0.60566495,0.641553431,0.537989528,0.566443062,0,61000,0,Good,0,0,LA
95170.68,11215.93,261,131,236,0,0,0,0,0,0,0,0,0.491289787,0.418263425,0.571449554,0.60625021,1,58000,0,Good,0,0,FL
98593.87,11911.58,205,94,167,1,0,0,0,2,2,0,0,0.673818452,0.640786733,0.633365989,0.734511294,0,81000,0,Good,1,1,GA
87755.57,13128.71,393,195,381,0,0,0,0,0,0,0,0,0.453546923,0.405149326,0.492802738,0.379788201,0,74000,0,Good,0,0,FL
108317.65,12178.07,320,162,300,0,0,0,0,1,6,0,1,0.629607359,0.544121834,0.533245591,0.612380494,0,29000,0,Good,0,0,MS
99523.7,13659.77,257,132,241,0,0,0,0,0,2,0,0,0.481761616,0.419689984,0.380146995,0.441052564,0,89000,0,Good,0,0,LA
101537.96,9480.19,282,142,274,0,0,0,0,0,5,0,0,0.390862857,0.334974467,0.363295358,0.249942915,0,82000,0,Good,0,0,LA
75589.8,10484.86,357,166,300,0,0,0,0,0,1,0,1,0.324371604,0.185315407,0.426516879,0.355952382,0,73000,0,Good,0,0,NC
124818.08,19053.4,317,135,272,0,0,0,0,0,1,0,1,0.616497128,0.553270096,0.700848303,0.460214124,0,102000,0,Good,1,1,NC
74493.66,12722.84,435,215,397,0,0,0,0,1,4,0,1,0.440350085,0.437111101,0.508630446,0.427836397,0,81000,0,Good,0,0,SC
95573.07,13381.26,351,155,294,0,0,0,0,0,0,0,1,0.572328178,0.587341811,0.749110765,0.564178121,0,57000,0,Good,0,0,MS
74289.54,11219.62,318,140,294,0,0,0,0,5,10,0,0,0.457919492,0.411604224,0.419308763,0.448023008,0,55000,0,Good,0,0,LA
167475.1,18350.16,217,81,215,0,0,0,0,1,4,0,0,0.629114906,0.581667071,0.607766857,0.490074487,0,67000,1,Bad,1,1,MS
114025.62,11478.94,257,149,220,0,0,0,0,3,4,1,0,0.715257278,0.534973576,0.742109866,0.757660795,0,81000,0,Good,1,1,NC
134890.88,17955.23,391,184,373,0,0,0,0,3,6,0,0,0.549246777,0.483065523,0.483675542,0.39835745,0,94000,0,Good,1,0,SC
102496.11,16910.26,318,139,301,0,0,0,0,0,0,1,0,0.441061717,0.479587409,0.461967836,0.378223757,1,92000,0,Good,0,0,LA
96427.58,12838.45,368,167,352,1,0,0,0,4,8,0,0,0.435389011,0.358054006,0.222070105,0.41169202,0,73000,0,Good,1,1,SC
91659.16,11680.99,273,130,237,0,0,0,0,0,1,0,0,0.518226011,0.580468628,0.592980514,0.517115121,0,96000,0,Good,0,0,FL
131538.22,14781.4,270,157,247,0,0,0,0,4,7,0,0,0.545141183,0.55876966,0.50678498,0.505546046,0,58000,0,Good,0,0,AL
73943.59,12578.39,337,195,307,0,0,0,0,0,0,0,0,0.612143604,0.555249306,0.557878975,0.561872499,0,93000,0,Good,0,0,NC
106306.94,14355.97,260,137,250,0,0,0,0,2,3,1,0,0.482737425,0.426400885,0.637680267,0.522093496,0,85000,0,Good,0,0,GA
77267.91,14441.15,253,116,247,0,0,0,0,2,3,0,0,0.35210133,0.438039191,0.416314535,0.297127795,0,77000,0,Good,0,0,LA
114110.69,14656.64,344,161,282,0,0,0,0,2,3,0,0,0.520215202,0.469208683,0.507892927,0.505795634,0,96000,0,Good,0,0,FL
87864.12,10380.3,272,149,256,0,0,0,0,3,3,1,0,0.47950029,0.480425377,0.717829916,0.521083451,0,70000,0,Good,0,0,MS
67382.41,8533.34,230,88,221,0,0,0,0,3,5,0,0,0.576806479,0.397491686,0.642223781,0.531039558,0,106000,1,Bad,1,1,NC
113891.08,15492.16,358,155,344,0,0,0,0,6,11,1,0,0.570606015,0.471480182,0.537590249,0.490074487,0,89000,0,Good,1,0,AL
94317.78,16318.76,261,122,232,2,1,1,13787.3,3,4,1,1,0.460468491,0.488143858,0.490302549,0.440806218,0,81000,1,Bad,1,1,GA
57425.39,10971.21,306,111,303,2,1,1,11851.81,3,8,0,0,0.402615677,0.334197714,0.416150907,0.301136851,1,60000,0,Good,1,1,FL
70094.54,10834.68,236,135,177,0,0,0,0,3,5,0,0,0.380813463,0.4730011,0.425937218,0.315770988,0,48000,0,Good,0,0,NC
112346.05,16369.44,268,146,238,2,1,1,10569.9,0,0,0,0,0.494133394,0.572067817,0.4963469,0.428719352,0,95000,0,Good,1,1,FL
112132.08,13320.71,183,66,153,0,0,0,0,6,8,1,0,0.56141179,0.776220907,0.535126098,0.632216485,0,82000,0,Good,0,0,MS
78939.87,9353.65,279,137,251,0,0,0,0,0,1,0,0,0.690881053,0.708288113,0.609860699,0.668506703,0,47000,0,Good,1,1,LA
108130.75,14331.3,295,150,247,0,0,0,0,3,4,0,0,0.564323783,0.58847788,0.683617002,0.548744235,1,78000,0,Good,0,0,NC
55625.13,6894.76,257,146,242,0,0,0,0,6,12,0,0,0.367838097,0.459995791,0.389747675,0.420932327,0,75000,1,Bad,1,1,AL
71423.13,9493.14,351,174,289,0,0,0,0,2,2,0,0,0.323260218,0.338581647,0.44585134,0.267149244,1,69000,0,Good,0,0,MS
80554.85,11475.97,322,180,319,0,0,0,0,1,2,0,0,0.433309794,0.565652873,0.442087257,0.452697431,0,76000,0,Good,0,0,MS
98301.71,14453.07,323,207,292,0,0,0,0,2,5,0,1,0.407579514,0.405471647,0.440929793,0.490074487,1,75000,0,Good,0,0,SC
80895.91,16094.72,308,141,296,0,0,0,0,6,13,0,0,0.454606105,0.517757036,0.436835633,0.410258794,1,97000,0,Good,0,0,MS
79910.48,12213.21,479,214,449,0,0,0,0,3,5,0,0,0.382648775,0.479062397,0.36490818,0.490074487,0,75000,0,Good,0,0,AL
101586.37,13716.52,338,129,300,0,0,0,0,0,3,1,0,0.425051555,0.405835134,0.469756245,0.334261025,0,67000,0,Good,0,0,AL
102975.33,16740.52,337,202,285,0,0,0,0,0,5,0,0,0.218387247,0.377448964,0.305808237,0.276638598,1,74000,0,Good,0,0,MS
93217.22,11047.9,394,162,374,0,0,0,0,1,3,0,0,0.705625859,0.738385403,0.623286247,0.490074487,1,106000,0,Good,1,0,FL
126215.01,19129.75,174,92,151,0,0,0,0,0,1,0,0,0.415373446,0.480303245,0.525779891,0.334433199,0,63000,0,Good,1,1,FL
82324.07,13698.07,251,67,249,1,0,0,0,0,0,0,0,0.665955819,0.521716019,0.763672691,0.64894512,0,81000,0,Good,1,1,NC
78485.56,10252.86,331,193,310,0,0,0,0,2,4,0,0,0.315175465,0.337140018,0.442361412,0.490074487,0,82000,0,Good,0,0,GA
108999.06,14872.08,383,196,365,0,0,0,0,0,0,0,0,0.510698726,0.362154388,0.568708587,0.486924937,0,49000,0,Good,0,0,SC
130338.96,16334.56,264,159,256,0,0,0,0,0,0,0,0,0.534689962,0.505930304,0.581575656,0.528044899,0,89000,0,Good,1,1,SC
129085.8,11274.08,282,142,226,0,0,0,0,1,1,0,0,0.634681958,0.578690106,0.6493039,0.610314011,0,80000,0,Good,0,0,LA
153760.49,17832.99,305,168,283,0,0,0,0,1,1,0,0,0.601738226,0.590453791,0.611537124,0.58411846,1,89000,0,Good,1,1,AL
78071.61,12608.37,279,151,237,0,0,0,0,2,3,0,0,0.511645258,0.538085801,0.555099813,0.479967381,1,66000,0,Good,0,0,LA
100019.66,14837.72,251,92,247,0,0,0,0,3,5,0,0,0.525417929,0.447691465,0.526623039,0.490074487,0,109000,0,Good,0,0,SC
76165.35,12086.92,253,110,223,0,0,0,0,2,3,0,0,0.457027494,0.450120785,0.457851689,0.502068998,0,75000,0,Good,0,0,SC
67820.32,13702.68,280,117,279,0,0,0,0,1,0,0,0,0.436442729,0.452247618,0.486981628,0.419968079,1,94000,0,Good,0,0,MS
81962.01,12461.98,293,165,269,0,0,0,0,3,6,0,1,0.374810517,0.538471901,0.274487725,0.392227157,1,89000,0,Good,0,0,FL
113295.02,14018.07,339,125,322,2,0,1,9512.82,3,6,0,0,0.580729525,0.510728506,0.592570699,0.628232006,0,77000,1,Bad,1,1,MS
110408.66,11072.71,313,133,277,0,0,0,0,2,4,0,0,0.461312138,0.49749837,0.424750292,0.438691707,0,91000,0,Good,0,0,SC
109365.92,16573.84,320,145,292,0,0,0,0,2,2,0,0,0.60090076,0.63268252,0.658712646,0.67282801,0,71000,0,Good,1,1,AL
65577.1,15528.97,254,136,254,3,1,1,19648.97,1,2,0,0,0.627375941,0.57229675,0.533962001,0.580425275,0,90000,1,Bad,1,1,SC
110068.81,11236.88,315,193,269,0,0,0,0,1,0,0,0,0.680975972,0.606736121,0.646640369,0.598112059,0,78000,0,Good,1,0,AL
163907.63,99999,339,154,329,0,0,0,0,1,2,0,1,0.772453245,0.846636559,0.748524935,0.813653435,0,76000,1,Bad,1,1,LA
112532.02,15579.36,351,194,349,0,0,0,0,1,1,0,0,0.469435462,0.558222117,0.434500738,0.474340995,0,78000,0,Good,0,0,NC
132783.86,16029.98,240,129,220,0,0,0,0,4,7,1,0,0.765557516,0.746490974,0.665633136,0.781849371,0,129000,0,Good,1,1,NC
62854.74,14676.68,215,107,198,0,0,0,0,0,2,1,0,0.59651685,0.562678008,0.626212899,0.537236335,0,75000,0,Good,0,0,LA
66666.78,9897.63,391,189,351,0,0,0,0,4,7,0,0,0.510605951,0.556677844,0.456112798,0.473331694,0,71000,0,Good,0,0,AL
129416.71,99999,326,201,282,0,0,0,0,2,1,0,0,0.424754327,0.572683112,0.31308792,0.381918168,1,59000,0,Good,1,1,AL
83844.16,10211.28,286,134,267,0,0,0,0,4,5,0,0,0.698220474,0.706882502,0.585214501,0.735153454,0,76000,0,Good,1,1,SC
71322.26,12327.39,322,152,278,0,0,0,0,0,3,0,0,0.549641667,0.505104284,0.506245819,0.622602663,0,86000,0,Good,0,0,GA
120732.98,17184.65,228,109,197,0,0,0,0,0,4,0,0,0.3573808,0.389358407,0.470365771,0.482541088,1,91000,0,Good,0,0,FL
101985.64,17805.64,232,139,225,0,0,0,0,1,3,1,0,0.515552386,0.555416436,0.427376937,0.46350707,0,103000,0,Good,1,1,SC
122718.47,15907.36,244,118,155,0,0,0,0,0,1,0,0,0.712428472,0.723447387,0.670975052,0.690287782,0,63000,0,Good,1,1,AL
123525.52,15204.38,341,139,319,0,0,0,0,5,9,1,0,0.4125272,0.479767514,0.495209845,0.478400765,1,73000,0,Good,0,0,AL
112238.06,17780.92,320,143,288,0,0,0,0,1,0,1,0,0.553369115,0.449873126,0.499899804,0.534855218,0,66000,0,Good,1,0,LA
81796.62,10334.24,336,164,315,0,0,0,0,1,3,2,0,0.359833832,0.335602835,0.32510608,0.442767685,0,65000,0,Good,0,0,FL
139490.76,12839.75,412,219,389,0,0,0,0,0,2,0,0,0.443308577,0.445723747,0.460841864,0.41315567,0,57000,0,Good,0,0,MS
92832.17,15166.42,267,135,240,0,0,0,0,0,4,0,0,0.479106227,0.474323922,0.591566723,0.385604344,0,58000,0,Good,0,0,MS
67886.62,13673.38,264,149,209,0,0,0,0,2,4,0,0,0.46862064,0.528560581,0.471464201,0.404182859,0,63000,0,Good,0,0,GA
